strain,carbon_source,replicate,name,mass_frac,localization,cog_category,cog_letter,growth_rate_hr,source
NCM3722,24 mM xylose + 20 mM oxaloacetate,0,yidc,0.0005437614,phi_mem,cellular processes and signaling,M,0.8317766166719343,Mori et al. 2021
NCM3722,40 mM glycerol + 30 mM succinate,0,yidc,0.0005405549,phi_mem,cellular processes and signaling,M,0.7701635339554948,Mori et al. 2021
BW25113,M9_glucose,0,yidc,0.0003665623333839,phi_mem,cellular processes and signaling,M,0.6931471805599453,Soufi et al. 2015
REL606,gluconate_growth,0,yidc,0.0004319825975954,phi_mem,cellular processes and signaling,M,0.6630116912775283,Caglar et al. 2017
REL606,gluconate_growth,0,yidc,0.0004379823558953,phi_mem,cellular processes and signaling,M,0.6630116912775283,Caglar et al. 2017
REL606,gluconate_growth,0,yidc,0.0004259828392955,phi_mem,cellular processes and signaling,M,0.6630116912775283,Caglar et al. 2017
REL606,gluconate_growth,0,yidc,0.0004439821141953,phi_mem,cellular processes and signaling,M,0.6630116912775283,Caglar et al. 2017
REL606,glucose_time_course,0,yidc,0.0007562890411412,phi_mem,cellular processes and signaling,M,0.7747553284413429,Caglar et al. 2017
REL606,glucose_time_course,0,yidc,0.0009249578201007,phi_mem,cellular processes and signaling,M,0.7747553284413429,Caglar et al. 2017
REL606,glucose_time_course,0,yidc,0.0002856487385605,phi_mem,cellular processes and signaling,M,0.7747553284413429,Caglar et al. 2017
MG1655,MOPS complete,0,yidc,0.0013215512959433,phi_mem,cellular processes and signaling,M,1.934364224818452,Li et al. 2014
MG1655,MOPS complete without methionine,0,yidc,0.0005884657794803,phi_mem,cellular processes and signaling,M,1.5693898427772346,Li et al. 2014
MG1655,MOPS minimal,0,yidc,0.0004698937562707,phi_mem,cellular processes and signaling,M,0.738700370046123,Li et al. 2014
BW25113,glucose_minimal,0,yidc,0.0002414732488072,phi_mem,cellular processes and signaling,M,0.21,Peebo et al. 2015
BW25113,glucose_minimal,0,yidc,0.0002596098163159,phi_mem,cellular processes and signaling,M,0.22,Peebo et al. 2015
BW25113,glucose_minimal,0,yidc,0.0002924592313133,phi_mem,cellular processes and signaling,M,0.26,Peebo et al. 2015
BW25113,glucose_minimal,0,yidc,0.0002730170371263,phi_mem,cellular processes and signaling,M,0.31,Peebo et al. 2015
BW25113,glucose_minimal,0,yidc,0.000328438371473,phi_mem,cellular processes and signaling,M,0.36,Peebo et al. 2015
BW25113,glucose_minimal,0,yidc,0.0003092106281565,phi_mem,cellular processes and signaling,M,0.41,Peebo et al. 2015
BW25113,glucose_minimal,0,yidc,0.0003703464648748,phi_mem,cellular processes and signaling,M,0.46,Peebo et al. 2015
BW25113,glucose_minimal,0,yidc,0.0003255929799304,phi_mem,cellular processes and signaling,M,0.51,Peebo et al. 2015
BW25113,rich,0,yidc,0.0003214449025927,phi_mem,cellular processes and signaling,M,0.25,Peebo et al. 2015
BW25113,rich,0,yidc,0.0003637729745097,phi_mem,cellular processes and signaling,M,0.35,Peebo et al. 2015
BW25113,rich,0,yidc,0.0003619362689789,phi_mem,cellular processes and signaling,M,0.42,Peebo et al. 2015
BW25113,rich,0,yidc,0.0003823050825464,phi_mem,cellular processes and signaling,M,0.45,Peebo et al. 2015
BW25113,rich,0,yidc,0.0003729088157468,phi_mem,cellular processes and signaling,M,0.53,Peebo et al. 2015
BW25113,rich,0,yidc,0.000400244281159,phi_mem,cellular processes and signaling,M,0.55,Peebo et al. 2015
BW25113,rich,0,yidc,0.0003985200260538,phi_mem,cellular processes and signaling,M,0.63,Peebo et al. 2015
BW25113,rich,0,yidc,0.0004169241138349,phi_mem,cellular processes and signaling,M,0.65,Peebo et al. 2015
BW25113,rich,0,yidc,0.0004024349522032,phi_mem,cellular processes and signaling,M,0.73,Peebo et al. 2015
BW25113,rich,0,yidc,0.0004663264348539,phi_mem,cellular processes and signaling,M,0.74,Peebo et al. 2015
BW25113,rich,0,yidc,0.0004503062897793,phi_mem,cellular processes and signaling,M,0.78,Peebo et al. 2015
BW25113,rich,0,yidc,0.0004836470569987,phi_mem,cellular processes and signaling,M,0.82,Peebo et al. 2015
BW25113,42C,0,yidc,0.000359203270274,phi_mem,cellular processes and signaling,M,0.66,Schmidt et al. 2016
BW25113,acetate,0,yidc,0.0002529368297549,phi_mem,cellular processes and signaling,M,0.3,Schmidt et al. 2016
BW25113,chemostat_u0.12,0,yidc,0.0004225784942691,phi_mem,cellular processes and signaling,M,0.12,Schmidt et al. 2016
BW25113,chemostat_u0.2,0,yidc,0.000418999969335,phi_mem,cellular processes and signaling,M,0.2,Schmidt et al. 2016
BW25113,chemostat_u0.35,0,yidc,0.0004069920363693,phi_mem,cellular processes and signaling,M,0.35,Schmidt et al. 2016
BW25113,chemostat_u0.5,0,yidc,0.0004798099718182,phi_mem,cellular processes and signaling,M,0.5,Schmidt et al. 2016
BW25113,fructose,0,yidc,0.0004395959000302,phi_mem,cellular processes and signaling,M,0.65,Schmidt et al. 2016
BW25113,fumarate,0,yidc,0.0003359687277401,phi_mem,cellular processes and signaling,M,0.42,Schmidt et al. 2016
BW25113,galactose,0,yidc,0.0002708489625583,phi_mem,cellular processes and signaling,M,0.26,Schmidt et al. 2016
BW25113,glucosamine,0,yidc,0.0003834358657546,phi_mem,cellular processes and signaling,M,0.46,Schmidt et al. 2016
BW25113,glucose,0,yidc,0.0003538052168216,phi_mem,cellular processes and signaling,M,0.58,Schmidt et al. 2016
BW25113,glycerol,0,yidc,0.0003923224348791,phi_mem,cellular processes and signaling,M,0.47,Schmidt et al. 2016
BW25113,glycerol_pAA,0,yidc,0.0004750187518218,phi_mem,cellular processes and signaling,M,1.27,Schmidt et al. 2016
BW25113,lb_miller,0,yidc,0.0005653011734758,phi_mem,cellular processes and signaling,M,1.9,Schmidt et al. 2016
BW25113,mannose,0,yidc,0.0004022807442865,phi_mem,cellular processes and signaling,M,0.47,Schmidt et al. 2016
BW25113,osmotic_stress_glucose,0,yidc,0.0002282474034447,phi_mem,cellular processes and signaling,M,0.55,Schmidt et al. 2016
BW25113,pH6,0,yidc,0.0003495190075876,phi_mem,cellular processes and signaling,M,0.63,Schmidt et al. 2016
BW25113,pyruvate,0,yidc,0.0004028355791901,phi_mem,cellular processes and signaling,M,0.4,Schmidt et al. 2016
BW25113,succinate,0,yidc,0.000337665208761,phi_mem,cellular processes and signaling,M,0.44,Schmidt et al. 2016
BW25113,xylose,0,yidc,0.0003389053593362,phi_mem,cellular processes and signaling,M,0.55,Schmidt et al. 2016
MG1655,glucose_minimal,0,yidc,0.0003629848412088,phi_mem,cellular processes and signaling,M,0.11,Valgepea et al. 2013
MG1655,glucose_minimal,0,yidc,0.0004206815989686,phi_mem,cellular processes and signaling,M,0.21,Valgepea et al. 2013
MG1655,glucose_minimal,0,yidc,0.0004770457049901,phi_mem,cellular processes and signaling,M,0.31,Valgepea et al. 2013
MG1655,glucose_minimal,0,yidc,0.000454527249742,phi_mem,cellular processes and signaling,M,0.4,Valgepea et al. 2013
MG1655,glucose_minimal,0,yidc,0.0004452579986698,phi_mem,cellular processes and signaling,M,0.49,Valgepea et al. 2013
REL606,gluconate_growth,0,yidd,9.147959011102148e-07,phi_cyto,cellular processes and signaling,M,0.6630116912775283,Caglar et al. 2017
REL606,glucose_time_course,0,yidd,1.2443848669952805e-06,phi_cyto,cellular processes and signaling,M,0.7747553284413429,Caglar et al. 2017
MG1655,MOPS complete,0,yidd,1.0730484365128512e-05,phi_cyto,cellular processes and signaling,M,1.934364224818452,Li et al. 2014
MG1655,MOPS complete without methionine,0,yidd,1.112460628278914e-05,phi_cyto,cellular processes and signaling,M,1.5693898427772346,Li et al. 2014
MG1655,MOPS minimal,0,yidd,9.88894028695184e-06,phi_cyto,cellular processes and signaling,M,0.738700370046123,Li et al. 2014
NCM3722,0.2% galactose,0,yide,3.743821e-05,phi_mem,poorly characterized,P,0.4892803627481966,Mori et al. 2021
EQ353,0.2% glucose,0,yide,1.703304e-05,phi_mem,poorly characterized,P,0.69,Mori et al. 2021
NQ1243,0.2% glucose,0,yide,3.900694e-05,phi_mem,poorly characterized,P,0.56,Mori et al. 2021
NQ1243,0.2% glucose,0,yide,2.792969e-05,phi_mem,poorly characterized,P,0.69,Mori et al. 2021
NQ1243,0.2% glucose,0,yide,3.452626e-05,phi_mem,poorly characterized,P,0.72,Mori et al. 2021
NQ1390,0.2% glucose,0,yide,5.044943e-05,phi_mem,poorly characterized,P,0.33,Mori et al. 2021
NQ1390,0.2% glucose,0,yide,5.455451e-05,phi_mem,poorly characterized,P,0.34,Mori et al. 2021
NQ1390,0.2% glucose,0,yide,4.483556e-05,phi_mem,poorly characterized,P,0.48,Mori et al. 2021
NQ1390,0.2% glucose,0,yide,3.800991e-05,phi_mem,poorly characterized,P,0.5,Mori et al. 2021
EQ 59,0.2% melibiose,0,yide,3.169182e-05,phi_mem,poorly characterized,P,0.6817841120261757,Mori et al. 2021
NCM3722,24 mM xylose + 20 mM oxaloacetate,0,yide,1.477254e-05,phi_mem,poorly characterized,P,0.8317766166719343,Mori et al. 2021
NCM3722,40 mM glycerol + 30 mM succinate,0,yide,1.553822e-05,phi_mem,poorly characterized,P,0.7701635339554948,Mori et al. 2021
BW25113,M9_glucose,0,yide,0.0,phi_mem,poorly characterized,P,0.6931471805599453,Soufi et al. 2015
REL606,gluconate_growth,0,yide,1.149496975067369e-05,phi_mem,poorly characterized,P,0.6630116912775283,Caglar et al. 2017
MG1655,MOPS complete,0,yide,1.351225909187058e-05,phi_mem,poorly characterized,P,1.934364224818452,Li et al. 2014
MG1655,MOPS complete without methionine,0,yide,1.1104612808472677e-05,phi_mem,poorly characterized,P,1.5693898427772346,Li et al. 2014
MG1655,MOPS minimal,0,yide,1.851564937214241e-05,phi_mem,poorly characterized,P,0.738700370046123,Li et al. 2014
BW25113,42C,0,yide,7.672235347468837e-07,phi_mem,poorly characterized,P,0.66,Schmidt et al. 2016
BW25113,acetate,0,yide,4.985628147212155e-07,phi_mem,poorly characterized,P,0.3,Schmidt et al. 2016
BW25113,chemostat_u0.12,0,yide,2.1686262027779227e-05,phi_mem,poorly characterized,P,0.12,Schmidt et al. 2016
BW25113,chemostat_u0.2,0,yide,1.7618970283419985e-05,phi_mem,poorly characterized,P,0.2,Schmidt et al. 2016
BW25113,chemostat_u0.35,0,yide,1.528937782501329e-05,phi_mem,poorly characterized,P,0.35,Schmidt et al. 2016
BW25113,chemostat_u0.5,0,yide,1.5307002682345615e-05,phi_mem,poorly characterized,P,0.5,Schmidt et al. 2016
BW25113,fructose,0,yide,1.543949018944781e-06,phi_mem,poorly characterized,P,0.65,Schmidt et al. 2016
BW25113,fumarate,0,yide,1.352277990576766e-06,phi_mem,poorly characterized,P,0.42,Schmidt et al. 2016
BW25113,galactose,0,yide,5.168535947626807e-07,phi_mem,poorly characterized,P,0.26,Schmidt et al. 2016
BW25113,glucosamine,0,yide,1.3118337016473308e-06,phi_mem,poorly characterized,P,0.46,Schmidt et al. 2016
BW25113,glucose,0,yide,4.025281178899133e-07,phi_mem,poorly characterized,P,0.58,Schmidt et al. 2016
BW25113,glycerol,0,yide,8.679592370957871e-07,phi_mem,poorly characterized,P,0.47,Schmidt et al. 2016
BW25113,glycerol_pAA,0,yide,5.975646916450865e-07,phi_mem,poorly characterized,P,1.27,Schmidt et al. 2016
BW25113,lb_miller,0,yide,2.667644361932558e-07,phi_mem,poorly characterized,P,1.9,Schmidt et al. 2016
BW25113,mannose,0,yide,8.679413049540583e-07,phi_mem,poorly characterized,P,0.47,Schmidt et al. 2016
BW25113,osmotic_stress_glucose,0,yide,4.1022556188454897e-07,phi_mem,poorly characterized,P,0.55,Schmidt et al. 2016
BW25113,pH6,0,yide,3.902362347354614e-07,phi_mem,poorly characterized,P,0.63,Schmidt et al. 2016
BW25113,pyruvate,0,yide,4.577668386872138e-07,phi_mem,poorly characterized,P,0.4,Schmidt et al. 2016
BW25113,succinate,0,yide,4.43713731676052e-07,phi_mem,poorly characterized,P,0.44,Schmidt et al. 2016
BW25113,xylose,0,yide,8.208731125853425e-07,phi_mem,poorly characterized,P,0.55,Schmidt et al. 2016
MG1655,glucose_minimal,0,yide,2.127024839300921e-05,phi_mem,poorly characterized,P,0.11,Valgepea et al. 2013
REL606,gluconate_growth,0,yidf,3.742267082507792e-06,phi_cyto,Not Assigned,O,0.6630116912775283,Caglar et al. 2017
MG1655,MOPS minimal,0,yidf,1.473486177490034e-06,phi_cyto,Not Assigned,O,0.738700370046123,Li et al. 2014
MG1655,MOPS minimal,0,yidg,1.8261991213350664e-06,phi_mem,Not Assigned,X,0.738700370046123,Li et al. 2014
MG1655,MOPS complete,0,yidh,1.77651579532387e-06,phi_mem,poorly characterized,S,1.934364224818452,Li et al. 2014
MG1655,MOPS minimal,0,yidh,5.3526862988648745e-06,phi_mem,poorly characterized,S,0.738700370046123,Li et al. 2014
MG1655,MOPS complete,0,yidi,1.496108419159842e-06,phi_mem,Not Assigned,X,1.934364224818452,Li et al. 2014
MG1655,MOPS minimal,0,yidi,2.415724836954639e-06,phi_mem,Not Assigned,X,0.738700370046123,Li et al. 2014
REL606,gluconate_growth,0,yidj,1.6761506605087864e-05,phi_cyto,metabolism,P,0.6630116912775283,Caglar et al. 2017
REL606,gluconate_growth,0,yidj,1.6761506605087864e-05,phi_cyto,metabolism,P,0.6630116912775283,Caglar et al. 2017
REL606,gluconate_growth,0,yidj,2.234867547345048e-05,phi_cyto,metabolism,P,0.6630116912775283,Caglar et al. 2017
REL606,gluconate_growth,0,yidj,1.117433773672524e-05,phi_cyto,metabolism,P,0.6630116912775283,Caglar et al. 2017
REL606,glucose_time_course,0,yidj,5.06676835834805e-06,phi_cyto,metabolism,P,0.7747553284413429,Caglar et al. 2017
REL606,glucose_time_course,0,yidj,2.280045761256623e-05,phi_cyto,metabolism,P,0.7747553284413429,Caglar et al. 2017
MG1655,MOPS minimal,0,yidj,1.9999097575022662e-06,phi_cyto,metabolism,P,0.738700370046123,Li et al. 2014
REL606,glucose_time_course,0,yidk,5.49036239685904e-06,phi_mem,poorly characterized,R,0.7747553284413429,Caglar et al. 2017
MG1655,MOPS minimal,0,yidl,3.793025460246632e-06,phi_cyto,information storage and processing,K,0.738700370046123,Li et al. 2014
NCM3722,0.2% galactose,0,yidq,0.0001122539,phi_mem,poorly characterized,S,0.4892803627481966,Mori et al. 2021
EQ353,0.2% glucose,0,yidq,3.728919e-05,phi_mem,poorly characterized,S,0.69,Mori et al. 2021
NQ1243,0.2% glucose,0,yidq,7.081489e-05,phi_mem,poorly characterized,S,0.55,Mori et al. 2021
NQ1243,0.2% glucose,0,yidq,7.456842000000001e-05,phi_mem,poorly characterized,S,0.56,Mori et al. 2021
NQ1243,0.2% glucose,0,yidq,5.860165e-05,phi_mem,poorly characterized,S,0.69,Mori et al. 2021
NQ1243,0.2% glucose,0,yidq,4.50707e-05,phi_mem,poorly characterized,S,0.71,Mori et al. 2021
NQ1243,0.2% glucose,0,yidq,5.275211e-05,phi_mem,poorly characterized,S,0.72,Mori et al. 2021
NQ1243,0.2% glucose,0,yidq,3.210665e-05,phi_mem,poorly characterized,S,0.81,Mori et al. 2021
NQ1390,0.2% glucose,0,yidq,0.0001435164,phi_mem,poorly characterized,S,0.33,Mori et al. 2021
NQ1390,0.2% glucose,0,yidq,0.0001264939,phi_mem,poorly characterized,S,0.34,Mori et al. 2021
NQ1390,0.2% glucose,0,yidq,0.0001194015,phi_mem,poorly characterized,S,0.35,Mori et al. 2021
NQ1390,0.2% glucose,0,yidq,9.966211e-05,phi_mem,poorly characterized,S,0.48,Mori et al. 2021
NQ1390,0.2% glucose,0,yidq,9.223259e-05,phi_mem,poorly characterized,S,0.49,Mori et al. 2021
NQ1390,0.2% glucose,0,yidq,8.565323e-05,phi_mem,poorly characterized,S,0.5,Mori et al. 2021
EQ 59,0.2% melibiose,0,yidq,4.814729e-05,phi_mem,poorly characterized,S,0.6817841120261757,Mori et al. 2021
NCM3722,0.4% sodium acetate,0,yidq,2.86427e-05,phi_mem,poorly characterized,S,0.5010702510071894,Mori et al. 2021
NCM3722,10 mM glucose-6-phosphate + 10 mM gluconate,0,yidq,1.229125e-05,phi_mem,poorly characterized,S,1.1240224549620734,Mori et al. 2021
NCM3722,12 mM arabinose,0,yidq,1.525998e-05,phi_mem,poorly characterized,S,0.8487516496652392,Mori et al. 2021
NCM3722,20 mM mannitol,0,yidq,2.991804e-05,phi_mem,poorly characterized,S,0.9041050181216675,Mori et al. 2021
NCM3722,24 mM xylose + 20 mM oxaloacetate,0,yidq,1.271751e-05,phi_mem,poorly characterized,S,0.8317766166719343,Mori et al. 2021
NCM3722,40 mM glycerol + 30 mM succinate,0,yidq,1.966472e-05,phi_mem,poorly characterized,S,0.7701635339554948,Mori et al. 2021
BW25113,M9_glucose,0,yidq,0.0,phi_mem,poorly characterized,S,0.6931471805599453,Soufi et al. 2015
REL606,gluconate_growth,0,yidq,6.919332476194051e-06,phi_mem,poorly characterized,S,0.6630116912775283,Caglar et al. 2017
REL606,gluconate_growth,0,yidq,6.919332476194051e-06,phi_mem,poorly characterized,S,0.6630116912775283,Caglar et al. 2017
REL606,gluconate_growth,0,yidq,9.225776634925404e-06,phi_mem,poorly characterized,S,0.6630116912775283,Caglar et al. 2017
REL606,gluconate_growth,0,yidq,9.225776634925404e-06,phi_mem,poorly characterized,S,0.6630116912775283,Caglar et al. 2017
REL606,glucose_time_course,0,yidq,5.229042901284933e-06,phi_mem,poorly characterized,S,0.7747553284413429,Caglar et al. 2017
REL606,glucose_time_course,0,yidq,2.091617160513973e-06,phi_mem,poorly characterized,S,0.7747553284413429,Caglar et al. 2017
REL606,glucose_time_course,0,yidq,1.5687128703854798e-06,phi_mem,poorly characterized,S,0.7747553284413429,Caglar et al. 2017
MG1655,MOPS complete,0,yidq,1.2460026583712664e-05,phi_mem,poorly characterized,S,1.934364224818452,Li et al. 2014
MG1655,MOPS complete without methionine,0,yidq,1.3456095860653396e-05,phi_mem,poorly characterized,S,1.5693898427772346,Li et al. 2014
MG1655,MOPS minimal,0,yidq,3.632571927246078e-05,phi_mem,poorly characterized,S,0.738700370046123,Li et al. 2014
BW25113,42C,0,yidq,2.2244614057198463e-05,phi_mem,poorly characterized,S,0.66,Schmidt et al. 2016
BW25113,acetate,0,yidq,2.420863826919562e-05,phi_mem,poorly characterized,S,0.3,Schmidt et al. 2016
BW25113,chemostat_u0.12,0,yidq,3.396437534385194e-05,phi_mem,poorly characterized,S,0.12,Schmidt et al. 2016
BW25113,chemostat_u0.2,0,yidq,2.4967444636196683e-05,phi_mem,poorly characterized,S,0.2,Schmidt et al. 2016
BW25113,chemostat_u0.35,0,yidq,2.214557321904764e-05,phi_mem,poorly characterized,S,0.35,Schmidt et al. 2016
BW25113,chemostat_u0.5,0,yidq,1.92810734172622e-05,phi_mem,poorly characterized,S,0.5,Schmidt et al. 2016
BW25113,fructose,0,yidq,2.0368724057015606e-05,phi_mem,poorly characterized,S,0.65,Schmidt et al. 2016
BW25113,fumarate,0,yidq,2.984652516706595e-05,phi_mem,poorly characterized,S,0.42,Schmidt et al. 2016
BW25113,galactose,0,yidq,2.69634835852742e-05,phi_mem,poorly characterized,S,0.26,Schmidt et al. 2016
BW25113,glucosamine,0,yidq,2.474239575551157e-05,phi_mem,poorly characterized,S,0.46,Schmidt et al. 2016
BW25113,glucose,0,yidq,3.949482496036968e-05,phi_mem,poorly characterized,S,0.58,Schmidt et al. 2016
BW25113,glycerol,0,yidq,2.4294538223195618e-05,phi_mem,poorly characterized,S,0.47,Schmidt et al. 2016
BW25113,glycerol_pAA,0,yidq,3.944717783262765e-05,phi_mem,poorly characterized,S,1.27,Schmidt et al. 2016
BW25113,lb_miller,0,yidq,2.6334686055608488e-05,phi_mem,poorly characterized,S,1.9,Schmidt et al. 2016
BW25113,mannose,0,yidq,2.542601648091984e-05,phi_mem,poorly characterized,S,0.47,Schmidt et al. 2016
BW25113,osmotic_stress_glucose,0,yidq,2.6010273136150023e-05,phi_mem,poorly characterized,S,0.55,Schmidt et al. 2016
BW25113,pH6,0,yidq,2.3411750791198868e-05,phi_mem,poorly characterized,S,0.63,Schmidt et al. 2016
BW25113,pyruvate,0,yidq,2.8840918562834223e-05,phi_mem,poorly characterized,S,0.4,Schmidt et al. 2016
BW25113,succinate,0,yidq,2.1812430729164545e-05,phi_mem,poorly characterized,S,0.44,Schmidt et al. 2016
BW25113,xylose,0,yidq,1.951773839713e-05,phi_mem,poorly characterized,S,0.55,Schmidt et al. 2016
NCM3722,0.2% galactose,0,yidr,3.10824e-05,phi_cyto,Not Assigned,U,0.4892803627481966,Mori et al. 2021
EQ353,0.2% glucose,0,yidr,5.092672e-05,phi_cyto,Not Assigned,U,0.69,Mori et al. 2021
NQ1243,0.2% glucose,0,yidr,3.553089e-05,phi_cyto,Not Assigned,U,0.55,Mori et al. 2021
NQ1243,0.2% glucose,0,yidr,3.928621e-05,phi_cyto,Not Assigned,U,0.56,Mori et al. 2021
NQ1243,0.2% glucose,0,yidr,4.277959e-05,phi_cyto,Not Assigned,U,0.69,Mori et al. 2021
NQ1243,0.2% glucose,0,yidr,3.087215e-05,phi_cyto,Not Assigned,U,0.71,Mori et al. 2021
NQ1243,0.2% glucose,0,yidr,3.711376e-05,phi_cyto,Not Assigned,U,0.72,Mori et al. 2021
NQ1243,0.2% glucose,0,yidr,3.945406e-05,phi_cyto,Not Assigned,U,0.81,Mori et al. 2021
NQ1390,0.2% glucose,0,yidr,5.150969e-05,phi_cyto,Not Assigned,U,0.33,Mori et al. 2021
NQ1390,0.2% glucose,0,yidr,4.093211e-05,phi_cyto,Not Assigned,U,0.34,Mori et al. 2021
NQ1390,0.2% glucose,0,yidr,4.916695e-05,phi_cyto,Not Assigned,U,0.35,Mori et al. 2021
NQ1390,0.2% glucose,0,yidr,4.379749e-05,phi_cyto,Not Assigned,U,0.48,Mori et al. 2021
NQ1390,0.2% glucose,0,yidr,4.663498e-05,phi_cyto,Not Assigned,U,0.49,Mori et al. 2021
NQ1390,0.2% glucose,0,yidr,4.144626e-05,phi_cyto,Not Assigned,U,0.5,Mori et al. 2021
EQ 59,0.2% melibiose,0,yidr,2.753886e-05,phi_cyto,Not Assigned,U,0.6817841120261757,Mori et al. 2021
NCM3722,0.4% sodium acetate,0,yidr,2.96038e-05,phi_cyto,Not Assigned,U,0.5010702510071894,Mori et al. 2021
NCM3722,10 mM glucose-6-phosphate + 10 mM gluconate,0,yidr,2.568529e-05,phi_cyto,Not Assigned,U,1.1240224549620734,Mori et al. 2021
NCM3722,12 mM arabinose,0,yidr,2.987718e-05,phi_cyto,Not Assigned,U,0.8487516496652392,Mori et al. 2021
NCM3722,20 mM mannitol,0,yidr,2.674785e-05,phi_cyto,Not Assigned,U,0.9041050181216675,Mori et al. 2021
NCM3722,24 mM xylose + 20 mM oxaloacetate,0,yidr,2.513666e-05,phi_cyto,Not Assigned,U,0.8317766166719343,Mori et al. 2021
NCM3722,40 mM glycerol + 30 mM succinate,0,yidr,2.520946e-05,phi_cyto,Not Assigned,U,0.7701635339554948,Mori et al. 2021
BW25113,M9_glucose,0,yidr,0.0,phi_cyto,Not Assigned,U,0.6931471805599453,Soufi et al. 2015
MG1655,MOPS complete,0,yidr,2.489484206344005e-05,phi_cyto,Not Assigned,U,1.934364224818452,Li et al. 2014
MG1655,MOPS complete without methionine,0,yidr,3.054240744402145e-05,phi_cyto,Not Assigned,U,1.5693898427772346,Li et al. 2014
MG1655,MOPS minimal,0,yidr,4.643077337863986e-05,phi_cyto,Not Assigned,U,0.738700370046123,Li et al. 2014
